Gyro.gyro_X,Gyro.gyro_Y,Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,driving_machine_monitor.path_distance,driving_machine_monitor.path_curvature,driver_demands.steering
41.05323567,1.68E-05,8.62E-05,18.92134093,-5.01E-06,-4.77E-06,-6.77E-07,0,6.95E-05
41.2424499,1.67E-05,8.62E-05,18.92150484,-5.01E-06,-0.000004758,-6.10E-07,0,6.94E-05
41.43166577,1.67E-05,8.61E-05,18.92167038,-5.01E-06,-4.75E-06,-5.45E-07,0,6.93E-05
41.62088331,1.66E-05,8.61E-05,18.92183754,-5.02E-06,-4.74E-06,-4.82E-07,0,6.93E-05
41.81010253,1.66E-05,8.61E-05,18.92200631,-5.02E-06,-4.73E-06,-4.22E-07,0,6.92E-05
41.99932344,1.65E-05,8.61E-05,18.92217665,-5.02E-06,-4.72E-06,-3.63E-07,0,6.91E-05
42.18854607,1.65E-05,8.61E-05,18.92234856,-5.02E-06,-4.71E-06,-3.06E-07,0,6.90E-05
42.37777042,1.65E-05,8.61E-05,18.92252201,-5.02E-06,-4.70E-06,-2.51E-07,0,6.89E-05
42.56699651,1.64E-05,8.61E-05,18.922697,-5.02E-06,-4.69E-06,-1.98E-07,0,6.89E-05
42.75622436,1.64E-05,8.61E-05,18.92287349,-5.02E-06,-4.68E-06,-1.47E-07,0,6.88E-05
42.94545399,1.64E-05,8.61E-05,18.92305148,-5.03E-06,-4.68E-06,-9.75E-08,0,6.87E-05
43.1346854,1.63E-05,8.61E-05,18.92323095,-5.03E-06,-4.67E-06,-5.00E-08,0,6.86E-05
43.32391861,1.63E-05,8.61E-05,18.92341187,-5.03E-06,-4.66E-06,0,0,6.85E-05
43.51315364,1.63E-05,8.61E-05,18.92359424,-5.03E-06,-4.65E-06,3.97E-08,0,6.84E-05
43.7023905,1.62E-05,8.61E-05,18.92377803,-5.03E-06,-4.64E-06,8.19E-08,0,6.84E-05
43.8916292,1.62E-05,8.61E-05,18.92396323,-5.03E-06,-4.64E-06,1.22E-07,0,6.83E-05
44.08086977,1.62E-05,8.61E-05,18.92414982,-5.03E-06,-4.63E-06,1.61E-07,0,6.82E-05
44.2701122,1.62E-05,8.61E-05,18.92433779,-5.04E-06,-4.62E-06,1.98E-07,0,6.81E-05
44.45935653,1.62E-05,8.61E-05,18.92452711,-5.04E-06,-4.61E-06,2.34E-07,0,6.81E-05
44.64860275,1.61E-05,8.60E-05,18.92471777,-5.04E-06,-4.61E-06,2.68E-07,0,6.80E-05
44.83785089,1.61E-05,8.60E-05,18.92490975,-5.04E-06,-4.60E-06,3.00E-07,0,6.79E-05
45.02710095,1.61E-05,8.60E-05,18.92510304,-5.04E-06,-4.59E-06,3.31E-07,0,6.78E-05
45.21635295,1.61E-05,8.60E-05,18.92529762,-5.04E-06,-4.58E-06,3.61E-07,0,6.77E-05
45.40560691,1.61E-05,8.60E-05,18.92549347,-5.05E-06,-4.58E-06,3.88E-07,0,6.77E-05
45.59486283,1.61E-05,8.60E-05,18.92569058,-5.05E-06,-4.57E-06,4.15E-07,0,6.76E-05
45.78412072,1.60E-05,8.60E-05,18.92588893,-5.05E-06,-4.57E-06,4.40E-07,0,6.75E-05
45.97338061,1.60E-05,8.60E-05,18.9260885,-5.05E-06,-4.56E-06,4.63E-07,0,6.74E-05
46.1626425,1.60E-05,8.60E-05,18.92628928,-5.05E-06,-4.55E-06,4.86E-07,0,6.74E-05
46.3519064,1.60E-05,8.60E-05,18.92649126,-5.05E-06,-4.55E-06,5.07E-07,0,6.73E-05
46.54117233,1.60E-05,8.60E-05,18.92669441,-5.05E-06,-4.54E-06,5.26E-07,0,6.72E-05
46.73044029,1.60E-05,8.60E-05,18.92689871,-5.06E-06,-4.54E-06,5.44E-07,0,6.72E-05
46.9197103,1.60E-05,8.60E-05,18.92710417,-5.06E-06,-4.53E-06,5.61E-07,0,6.71E-05
47.10898238,1.60E-05,8.60E-05,18.92731074,-5.06E-06,-4.52E-06,5.77E-07,0,6.70E-05
47.29825652,1.60E-05,8.60E-05,18.92751844,-5.06E-06,-4.52E-06,5.92E-07,0,6.69E-05
47.48753275,1.60E-05,8.60E-05,18.92772722,-5.06E-06,-4.51E-06,6.05E-07,0,6.69E-05
47.67681107,1.60E-05,8.60E-05,18.92793709,-5.06E-06,-4.51E-06,6.17E-07,0,6.68E-05
47.86609149,1.60E-05,8.60E-05,18.92814802,-5.06E-06,-4.50E-06,6.28E-07,0,6.67E-05
48.05537403,1.60E-05,8.60E-05,18.92836,-5.06E-06,-4.50E-06,6.38E-07,0,6.67E-05
48.2446587,1.60E-05,8.60E-05,18.92857302,-5.07E-06,-4.49E-06,6.47E-07,0,6.66E-05
48.4339455,1.60E-05,8.60E-05,18.92878706,-5.07E-06,-4.49E-06,6.55E-07,0,6.66E-05
48.62323444,1.60E-05,8.60E-05,18.92900209,-5.07E-06,-4.49E-06,6.62E-07,0,6.65E-05
48.81252554,1.60E-05,8.59E-05,18.92921812,-5.07E-06,-4.48E-06,6.68E-07,0,6.64E-05
49.00181881,1.60E-05,8.59E-05,18.92943512,-5.07E-06,-4.48E-06,6.73E-07,0,6.64E-05
49.19111425,1.60E-05,8.59E-05,18.92965308,-5.07E-06,-4.47E-06,6.77E-07,0,6.63E-05
49.38041187,1.60E-05,8.59E-05,18.92987198,-5.07E-06,-4.47E-06,6.80E-07,0,6.62E-05
49.56971169,1.60E-05,8.59E-05,18.93009181,-5.08E-06,-4.47E-06,6.82E-07,0,6.62E-05
49.75901371,1.60E-05,8.59E-05,18.93031255,-5.08E-06,-4.46E-06,6.83E-07,0,6.61E-05
49.94831794,1.60E-05,8.59E-05,18.93053419,-5.08E-06,-4.46E-06,6.83E-07,0,6.61E-05
50.1376244,1.60E-05,8.59E-05,18.93075671,-5.08E-06,-4.46E-06,6.83E-07,0,6.60E-05
50.32693308,1.60E-05,8.59E-05,18.93098011,-5.08E-06,-4.45E-06,6.81E-07,0,6.60E-05
50.516244,1.60E-05,8.59E-05,18.93120436,-5.08E-06,-4.45E-06,6.79E-07,0,6.59E-05
50.70555717,1.60E-05,8.59E-05,18.93142945,-5.08E-06,-4.45E-06,6.76E-07,0,6.58E-05
50.8948726,1.60E-05,8.59E-05,18.93165536,-5.08E-06,-4.44E-06,6.73E-07,0,6.58E-05
51.08419028,1.61E-05,8.59E-05,18.93188209,-5.08E-06,-4.44E-06,6.69E-07,0,6.57E-05
51.27351024,1.61E-05,8.59E-05,18.93210961,-5.09E-06,-4.44E-06,6.64E-07,0,6.57E-05
51.46283248,1.61E-05,8.59E-05,18.93233792,-5.09E-06,-4.44E-06,6.58E-07,0,6.56E-05
51.652157,1.61E-05,8.59E-05,18.932567,-5.09E-06,-4.43E-06,6.52E-07,0,6.56E-05
51.84148382,1.61E-05,8.59E-05,18.93279684,-5.09E-06,-4.43E-06,6.45E-07,0,6.55E-05
52.03081294,1.61E-05,8.59E-05,18.93302741,-5.09E-06,-4.43E-06,6.37E-07,0,6.55E-05
52.22014437,1.61E-05,8.59E-05,18.93325872,-5.09E-06,-4.43E-06,6.29E-07,0,6.54E-05
52.40947812,1.61E-05,8.59E-05,18.93349073,-5.09E-06,-4.42E-06,6.21E-07,0,6.54E-05
52.59881419,1.62E-05,8.59E-05,18.93372345,-5.09E-06,-4.42E-06,6.12E-07,0,6.54E-05
52.78815259,1.62E-05,8.59E-05,18.93395686,-5.09E-06,-4.42E-06,6.02E-07,0,6.53E-05
52.97749333,1.62E-05,8.59E-05,18.93419094,-5.09E-06,-4.42E-06,5.92E-07,0,6.53E-05
53.16683641,1.62E-05,8.59E-05,18.93442568,-5.10E-06,-4.42E-06,5.81E-07,0,6.52E-05
53.35618184,1.62E-05,8.59E-05,18.93466106,-5.10E-06,-4.41E-06,5.70E-07,0,6.52E-05
53.54552963,1.62E-05,8.59E-05,18.93489708,-5.10E-06,-4.41E-06,5.58E-07,0,6.51E-05
53.73487979,1.62E-05,8.59E-05,18.93513372,-5.10E-06,-4.41E-06,5.46E-07,0,6.51E-05
53.92423231,1.63E-05,8.59E-05,18.93537097,-5.10E-06,-4.41E-06,5.34E-07,0,6.51E-05
54.11358721,1.63E-05,8.59E-05,18.93560881,-5.10E-06,-4.41E-06,5.21E-07,0,6.50E-05
54.30294449,1.63E-05,8.59E-05,18.93584723,-5.10E-06,-4.41E-06,5.08E-07,0,6.50E-05
54.49230415,1.63E-05,8.59E-05,18.93608622,-5.10E-06,-4.41E-06,4.94E-07,0,6.50E-05
54.68166621,1.63E-05,8.59E-05,18.93632576,-5.10E-06,-4.40E-06,4.81E-07,0,6.49E-05
54.87103067,1.63E-05,8.59E-05,18.93656585,-5.10E-06,-4.40E-06,4.66E-07,0,6.49E-05
55.06039753,1.64E-05,8.59E-05,18.93680646,-5.10E-06,-4.40E-06,4.52E-07,0,6.49E-05
55.2497668,1.64E-05,8.59E-05,18.9370476,-5.10E-06,-4.40E-06,4.37E-07,0,6.48E-05
55.43913848,1.64E-05,8.59E-05,18.93728923,-5.11E-06,-4.40E-06,4.22E-07,0,6.48E-05
55.62851259,1.64E-05,8.59E-05,18.93753136,-5.11E-06,-4.40E-06,4.07E-07,0,6.48E-05
55.81788911,1.64E-05,8.59E-05,18.93777397,-5.11E-06,-4.40E-06,3.91E-07,0,6.47E-05
56.00726807,1.64E-05,8.58E-05,18.93801705,-5.11E-06,-4.40E-06,3.75E-07,0,6.47E-05
56.19664946,1.65E-05,8.58E-05,18.93826058,-5.11E-06,-4.40E-06,3.60E-07,0,6.47E-05
56.38603328,1.65E-05,8.58E-05,18.93850456,-5.11E-06,-4.40E-06,3.43E-07,0,6.46E-05
56.57541955,1.65E-05,8.58E-05,18.93874897,-5.11E-06,-4.40E-06,3.27E-07,0,6.46E-05
56.76480826,1.65E-05,8.58E-05,18.93899379,-5.11E-06,-4.40E-06,3.10E-07,0,6.46E-05
56.95419943,1.65E-05,8.58E-05,18.93923902,-5.11E-06,-4.40E-06,2.94E-07,0,6.46E-05
57.14359304,1.65E-05,8.58E-05,18.93948465,-5.11E-06,-4.40E-06,2.77E-07,0,6.45E-05
57.33298912,1.66E-05,8.58E-05,18.93973066,-5.11E-06,-4.40E-06,2.60E-07,0,6.45E-05
57.52238766,1.66E-05,8.58E-05,18.93997704,-5.11E-06,-4.40E-06,2.43E-07,0,6.45E-05
57.71178866,1.66E-05,8.58E-05,18.94022379,-5.11E-06,-4.40E-06,2.26E-07,0,6.45E-05
57.90119213,1.66E-05,8.58E-05,18.94047088,-5.11E-06,-4.40E-06,2.09E-07,0,6.44E-05
58.09059808,1.66E-05,8.58E-05,18.9407183,-5.11E-06,-4.40E-06,1.91E-07,0,6.44E-05
58.2800065,1.66E-05,8.58E-05,18.94096606,-5.11E-06,-4.40E-06,1.74E-07,0,6.44E-05
58.4694174,1.67E-05,8.58E-05,18.94121412,-5.12E-06,-4.40E-06,1.56E-07,0,6.44E-05
58.65883079,1.67E-05,8.58E-05,18.94146249,-5.12E-06,-4.40E-06,1.39E-07,0,6.44E-05
58.84824665,1.67E-05,8.58E-05,18.94171115,-5.12E-06,-4.40E-06,1.21E-07,0,6.43E-05
59.03766501,1.67E-05,8.58E-05,18.94196009,-5.12E-06,-4.40E-06,1.04E-07,0,6.43E-05
59.22708586,1.67E-05,8.58E-05,18.9422093,-5.12E-06,-4.40E-06,8.61E-08,0,6.43E-05
59.4165092,1.68E-05,8.58E-05,18.94245877,-5.12E-06,-4.40E-06,6.85E-08,0,6.43E-05
59.60593503,1.68E-05,8.58E-05,18.94270849,-5.12E-06,-4.40E-06,5.09E-08,0,6.43E-05
59.79536337,1.68E-05,8.58E-05,18.94295844,-5.12E-06,-4.40E-06,3.33E-08,0,6.43E-05
59.9847942,1.68E-05,8.58E-05,18.94320862,-5.12E-06,-4.40E-06,1.58E-08,0,6.42E-05
60.17422754,1.68E-05,8.58E-05,18.94345901,-5.12E-06,-4.40E-06,0,0,6.42E-05
60.36366338,1.68E-05,8.58E-05,18.9437096,-5.12E-06,-4.40E-06,-1.93E-08,0,6.42E-05
60.55310173,1.69E-05,8.58E-05,18.94396039,-5.12E-06,-4.40E-06,-3.68E-08,0,6.42E-05
60.74254259,1.69E-05,8.58E-05,18.94421137,-5.12E-06,-4.40E-06,-5.42E-08,0,6.42E-05
60.93198596,1.69E-05,8.58E-05,18.94446251,-5.12E-06,-4.40E-06,-7.15E-08,0,6.42E-05
61.12143184,1.69E-05,8.58E-05,18.94471382,-5.12E-06,-4.40E-06,-8.88E-08,0,6.42E-05
61.31088024,1.69E-05,8.58E-05,18.94496528,-5.12E-06,-4.40E-06,-1.06E-07,0,6.42E-05
61.50033115,1.69E-05,8.58E-05,18.94521689,-5.12E-06,-4.40E-06,-1.23E-07,0,6.42E-05
61.68978458,1.69E-05,8.58E-05,18.94546862,-5.12E-06,-4.40E-06,-1.40E-07,0,6.41E-05
61.87924052,1.70E-05,8.58E-05,18.94572047,-5.12E-06,-4.40E-06,-1.57E-07,0,6.41E-05
62.06869899,1.70E-05,8.58E-05,18.94597244,-5.12E-06,-4.41E-06,-1.74E-07,0,6.41E-05
62.25815997,1.70E-05,8.58E-05,18.94622451,-5.12E-06,-4.41E-06,-1.91E-07,0,6.41E-05
62.44762348,1.70E-05,8.58E-05,18.94647667,-5.12E-06,-4.41E-06,-2.07E-07,0,6.41E-05
62.6370895,1.70E-05,8.58E-05,18.94672891,-5.12E-06,-4.41E-06,-2.24E-07,0,6.41E-05
62.82655805,1.70E-05,8.58E-05,18.94698123,-5.12E-06,-4.41E-06,-2.40E-07,0,6.41E-05
63.01602913,1.71E-05,8.58E-05,18.9472336,-5.12E-06,-4.41E-06,-2.57E-07,0,6.41E-05
63.20550273,1.71E-05,8.58E-05,18.94748603,-5.12E-06,-4.41E-06,-2.73E-07,0,6.41E-05
63.39497885,1.71E-05,8.58E-05,18.94773851,-5.12E-06,-4.41E-06,-2.89E-07,0,6.41E-05
63.5844575,1.71E-05,8.58E-05,18.94799101,-5.12E-06,-4.41E-06,-3.04E-07,0,6.41E-05
63.77393867,1.71E-05,8.58E-05,18.94824354,-5.12E-06,-4.41E-06,-3.20E-07,0,6.41E-05
63.96342237,1.71E-05,8.58E-05,18.94849609,-5.12E-06,-4.41E-06,-3.36E-07,0,6.41E-05
64.15290859,1.71E-05,8.58E-05,18.94874864,-5.12E-06,-4.42E-06,-3.51E-07,0,6.41E-05
64.34239734,1.72E-05,8.58E-05,18.94900119,-5.12E-06,-4.42E-06,-3.66E-07,0,6.41E-05
64.53188861,1.72E-05,8.58E-05,18.94925373,-5.12E-06,-4.42E-06,-3.81E-07,0,6.41E-05
64.72138241,1.72E-05,8.58E-05,18.94950624,-5.12E-06,-4.42E-06,-3.96E-07,0,6.41E-05
64.91087874,1.72E-05,8.58E-05,18.94975873,-5.12E-06,-4.42E-06,-4.11E-07,0,6.41E-05
65.10037759,1.72E-05,8.58E-05,18.95001118,-5.12E-06,-4.42E-06,-4.26E-07,0,6.40E-05
65.28987896,1.72E-05,8.58E-05,18.95026357,-5.12E-06,-4.42E-06,-4.40E-07,0,6.40E-05
65.47938286,1.72E-05,8.58E-05,18.95051591,-5.12E-06,-4.42E-06,-4.54E-07,0,6.40E-05
65.66888928,1.72E-05,8.58E-05,18.95076819,-5.12E-06,-4.42E-06,-4.68E-07,0,6.40E-05
65.85839822,1.73E-05,8.58E-05,18.95102039,-5.12E-06,-4.42E-06,-4.82E-07,0,6.40E-05
66.04790969,1.73E-05,8.59E-05,18.9512725,-5.13E-06,-4.43E-06,-4.96E-07,0,6.40E-05
66.23742367,1.73E-05,8.59E-05,18.95152453,-5.13E-06,-4.43E-06,-5.10E-07,0,6.40E-05
66.42694018,1.73E-05,8.59E-05,18.95177646,-5.13E-06,-4.43E-06,-5.23E-07,0,6.40E-05
66.6164592,1.73E-05,8.59E-05,18.95202827,-5.13E-06,-4.43E-06,-5.36E-07,0,6.40E-05
66.80598074,1.73E-05,8.59E-05,18.95227997,-5.13E-06,-4.43E-06,-5.49E-07,0,6.40E-05
66.9955048,1.73E-05,8.59E-05,18.95253155,-5.13E-06,-4.43E-06,-5.62E-07,0,6.41E-05
67.18503137,1.73E-05,8.59E-05,18.95278299,-5.13E-06,-4.43E-06,-5.74E-07,0,6.41E-05
67.37456046,1.73E-05,8.59E-05,18.95303429,-5.13E-06,-4.43E-06,-5.87E-07,0,6.41E-05
67.56409206,1.74E-05,8.59E-05,18.95328545,-5.13E-06,-4.43E-06,-5.99E-07,0,6.41E-05
67.75362617,1.74E-05,8.59E-05,18.95353644,-5.13E-06,-4.43E-06,-6.11E-07,0,6.41E-05
67.94316279,1.74E-05,8.59E-05,18.95378727,-5.13E-06,-4.44E-06,-6.23E-07,0,6.41E-05
68.13270191,1.74E-05,8.59E-05,18.95403793,-5.13E-06,-4.44E-06,-6.34E-07,0,6.41E-05
68.32224355,1.74E-05,8.59E-05,18.9542884,-5.13E-06,-4.44E-06,-6.46E-07,0,6.41E-05
68.51178768,1.74E-05,8.59E-05,18.95453869,-5.13E-06,-4.44E-06,-6.57E-07,0,6.41E-05
68.70133432,1.74E-05,8.59E-05,18.95478878,-5.13E-06,-4.44E-06,-6.68E-07,0,6.41E-05
68.89088346,1.74E-05,8.59E-05,18.95503867,-5.13E-06,-4.44E-06,-6.79E-07,0,6.41E-05
69.08043509,1.74E-05,8.59E-05,18.95528834,-5.13E-06,-4.44E-06,-6.89E-07,0,6.41E-05
69.26998922,1.74E-05,8.59E-05,18.9555378,-5.13E-06,-4.44E-06,-7.00E-07,0,6.41E-05
69.45954585,1.74E-05,8.59E-05,18.95578703,-5.13E-06,-4.44E-06,-7.10E-07,0,6.41E-05
69.64910496,1.75E-05,8.59E-05,18.95603602,-5.13E-06,-4.44E-06,-7.20E-07,0,6.41E-05
69.83866657,1.75E-05,8.59E-05,18.95628478,-5.12E-06,-4.45E-06,-7.30E-07,0,6.41E-05
70.02823066,1.75E-05,8.59E-05,18.95653328,-5.12E-06,-4.45E-06,-7.39E-07,0,6.41E-05
70.21779723,1.75E-05,8.59E-05,18.95678153,-5.12E-06,-4.45E-06,-7.49E-07,0,6.41E-05
70.40736629,1.75E-05,8.59E-05,18.95702952,-5.12E-06,-4.45E-06,-7.58E-07,0,6.41E-05
70.59693782,1.75E-05,8.59E-05,18.95727724,-5.12E-06,-4.45E-06,-7.67E-07,0,6.41E-05
70.78651183,1.75E-05,8.59E-05,18.95752468,-5.12E-06,-4.45E-06,-7.76E-07,0,6.41E-05
70.97608831,1.75E-05,8.59E-05,18.95777184,-5.12E-06,-4.45E-06,-7.84E-07,0,6.41E-05
71.16566727,1.75E-05,8.59E-05,18.95801871,-5.12E-06,-4.45E-06,-7.93E-07,0,6.41E-05
71.35524869,1.75E-05,8.59E-05,18.95826528,-5.12E-06,-4.45E-06,-8.01E-07,0,6.41E-05
71.54483257,1.75E-05,8.59E-05,18.95851155,-5.12E-06,-4.45E-06,-8.09E-07,0,6.41E-05
71.73441892,1.75E-05,8.59E-05,18.95875751,-5.12E-06,-4.46E-06,-8.17E-07,0,6.42E-05
71.92400772,1.75E-05,8.59E-05,18.95900315,-5.12E-06,-4.46E-06,-8.25E-07,0,6.42E-05
72.11359898,1.75E-05,8.59E-05,18.95924846,-5.12E-06,-4.46E-06,-8.32E-07,0,6.42E-05
72.30319269,1.75E-05,8.59E-05,18.95949345,-5.12E-06,-4.46E-06,-8.40E-07,0,6.42E-05
72.49278885,1.76E-05,8.59E-05,18.9597381,-5.12E-06,-4.46E-06,-8.47E-07,0,6.42E-05
72.68238745,1.76E-05,8.59E-05,18.9599824,-5.12E-06,-4.46E-06,-8.54E-07,0,6.42E-05
72.87198849,1.76E-05,8.59E-05,18.96022636,-5.12E-06,-4.46E-06,-8.60E-07,0,6.42E-05
73.06159197,1.76E-05,8.59E-05,18.96046996,-5.12E-06,-4.46E-06,-8.67E-07,0,6.42E-05
73.25119789,1.76E-05,8.59E-05,18.9607132,-5.12E-06,-4.46E-06,-8.73E-07,0,6.42E-05
73.44080624,1.76E-05,8.59E-05,18.96095607,-5.12E-06,-4.46E-06,-8.80E-07,0,6.42E-05
73.63041701,1.76E-05,8.59E-05,18.96119856,-5.12E-06,-4.46E-06,-8.86E-07,0,6.42E-05
73.82003021,1.76E-05,8.59E-05,18.96144068,-5.12E-06,-4.47E-06,-8.92E-07,0,6.42E-05
74.00964582,1.76E-05,8.59E-05,18.96168241,-5.12E-06,-4.47E-06,-8.97E-07,0,6.42E-05
74.19926385,1.76E-05,8.59E-05,18.96192374,-5.12E-06,-4.47E-06,-9.03E-07,0,6.42E-05
74.3888843,1.76E-05,8.59E-05,18.96216468,-5.12E-06,-4.47E-06,-9.08E-07,0,6.42E-05
74.57850715,1.76E-05,8.59E-05,18.96240522,-5.12E-06,-4.47E-06,-9.14E-07,0,6.42E-05
74.7681324,1.76E-05,8.59E-05,18.96264535,-5.12E-06,-4.47E-06,-9.19E-07,0,6.43E-05
74.95776005,1.76E-05,8.59E-05,18.96288506,-5.12E-06,-4.47E-06,-9.24E-07,0,6.43E-05
75.1473901,1.76E-05,8.59E-05,18.96312435,-5.12E-06,-4.47E-06,-9.28E-07,0,6.43E-05
75.33702254,1.76E-05,8.59E-05,18.96336321,-5.12E-06,-4.47E-06,-9.33E-07,0,6.43E-05
75.52665736,1.76E-05,8.59E-05,18.96360165,-5.12E-06,-4.47E-06,-9.37E-07,0,6.43E-05
75.71629457,1.76E-05,8.59E-05,18.96383964,-5.12E-06,-4.47E-06,-9.42E-07,0,6.43E-05
75.90593415,1.76E-05,8.59E-05,18.96407719,-5.12E-06,-4.47E-06,-9.46E-07,0,6.43E-05
76.09557611,1.76E-05,8.59E-05,18.9643143,-5.12E-06,-4.48E-06,-9.50E-07,0,6.43E-05
76.28522044,1.76E-05,8.59E-05,18.96455095,-5.12E-06,-4.48E-06,-9.54E-07,0,6.43E-05
76.47486713,1.76E-05,8.59E-05,18.96478714,-5.12E-06,-4.48E-06,-9.57E-07,0,6.43E-05
76.66451618,1.76E-05,8.59E-05,18.96502287,-5.12E-06,-4.48E-06,-9.61E-07,0,6.43E-05
76.85416758,1.76E-05,8.60E-05,18.96525813,-5.12E-06,-4.48E-06,-9.64E-07,0,6.43E-05
77.04382134,1.76E-05,8.60E-05,18.96549291,-5.12E-06,-4.48E-06,-9.68E-07,0,6.43E-05
77.23347744,1.76E-05,8.60E-05,18.96572722,-5.12E-06,-4.48E-06,-9.71E-07,0,6.43E-05
77.42313588,1.76E-05,8.60E-05,18.96596104,-5.12E-06,-4.48E-06,-9.74E-07,0,6.44E-05
77.61279666,1.76E-05,8.60E-05,18.96619438,-5.12E-06,-4.48E-06,-9.77E-07,0,6.44E-05
77.80245977,1.76E-05,8.60E-05,18.96642722,-5.12E-06,-4.48E-06,-9.79E-07,0,6.44E-05
77.9921252,1.76E-05,8.60E-05,18.96665956,-5.12E-06,-4.48E-06,-9.82E-07,0,6.44E-05
78.18179296,1.76E-05,8.60E-05,18.9668914,-5.12E-06,-4.48E-06,-9.84E-07,0,6.44E-05
78.37146303,1.76E-05,8.60E-05,18.96712273,-5.12E-06,-4.48E-06,-9.87E-07,0,6.44E-05
78.56113541,1.76E-05,8.60E-05,18.96735355,-5.12E-06,-4.48E-06,-9.89E-07,0,6.44E-05
78.7508101,1.76E-05,8.60E-05,18.96758385,-5.12E-06,-4.48E-06,-9.91E-07,0,6.44E-05
78.94048709,1.76E-05,8.60E-05,18.96781363,-5.12E-06,-4.48E-06,-9.93E-07,0,6.44E-05
79.13016637,1.76E-05,8.60E-05,18.96804288,-5.12E-06,-4.49E-06,-9.95E-07,0,6.44E-05
79.31984794,1.76E-05,8.60E-05,18.96827161,-5.12E-06,-4.49E-06,-9.97E-07,0,6.44E-05
79.5095318,1.77E-05,8.60E-05,18.96849979,-5.12E-06,-4.49E-06,-9.99E-07,0,6.44E-05
79.69921794,1.77E-05,8.60E-05,18.96872744,-5.12E-06,-4.49E-06,-1.00E-06,0,6.44E-05
79.88890635,1.77E-05,8.60E-05,18.96895455,-5.12E-06,-4.49E-06,-1.00E-06,0,6.44E-05
80.07859703,1.77E-05,8.60E-05,18.9691811,-5.12E-06,-4.49E-06,-1.00E-06,0,6.44E-05
80.26828997,1.77E-05,8.60E-05,18.96940711,-5.12E-06,-4.49E-06,-1.00E-06,0,6.45E-05
80.45798517,1.77E-05,8.60E-05,18.96963256,-5.12E-06,-4.49E-06,-1.01E-06,0,6.45E-05
80.64768262,1.77E-05,8.60E-05,18.96985745,-5.12E-06,-4.49E-06,-1.01E-06,0,6.45E-05
80.83738231,1.77E-05,8.60E-05,18.97008177,-5.12E-06,-4.49E-06,-1.01E-06,0,6.45E-05
81.02708425,1.77E-05,8.60E-05,18.97030553,-5.12E-06,-4.49E-06,-1.01E-06,0,6.45E-05
81.21678842,1.77E-05,8.60E-05,18.97052871,-5.12E-06,-4.49E-06,-1.01E-06,0,6.45E-05
81.40649482,1.77E-05,8.60E-05,18.97075132,-5.12E-06,-4.49E-06,-1.01E-06,0,6.45E-05
81.59620345,1.77E-05,8.60E-05,18.97097335,-5.12E-06,-4.49E-06,-1.01E-06,0,6.45E-05
81.78591429,1.77E-05,8.60E-05,18.9711948,-5.12E-06,-4.49E-06,-1.01E-06,0,6.45E-05
81.97562734,1.77E-05,8.60E-05,18.97141565,-5.12E-06,-4.49E-06,-1.01E-06,0,6.45E-05
82.1653426,1.77E-05,8.60E-05,18.97163592,-5.12E-06,-4.49E-06,-1.01E-06,0,6.45E-05
82.35506006,1.77E-05,8.60E-05,18.97185559,-5.12E-06,-4.49E-06,-1.01E-06,0,6.45E-05
82.54477971,1.76E-05,8.60E-05,18.97207467,-5.12E-06,-4.49E-06,-1.01E-06,0,6.45E-05
82.73450155,1.76E-05,8.60E-05,18.97229314,-5.12E-06,-4.49E-06,-1.01E-06,0,6.45E-05
82.92422557,1.76E-05,8.60E-05,18.97251101,-5.12E-06,-4.49E-06,-1.01E-06,0,6.45E-05
83.11395177,1.76E-05,8.60E-05,18.97272827,-5.12E-06,-4.50E-06,-1.01E-06,0,6.46E-05
83.30368013,1.76E-05,8.60E-05,18.97294491,-5.12E-06,-4.50E-06,-1.01E-06,0,6.46E-05
83.49341066,1.76E-05,8.60E-05,18.97316095,-5.12E-06,-4.50E-06,-1.01E-06,0,6.46E-05
83.68314335,1.76E-05,8.60E-05,18.97337636,-5.12E-06,-4.50E-06,-1.01E-06,0,6.45E-05
83.87287819,1.76E-05,8.60E-05,18.97359115,-5.12E-06,-4.50E-06,-1.01E-06,0,6.45E-05
84.06261517,1.76E-05,8.60E-05,18.97380532,-5.12E-06,-4.50E-06,-1.01E-06,0,6.46E-05
84.25235429,1.76E-05,8.60E-05,18.97401886,-5.12E-06,-4.50E-06,-1.01E-06,0,6.46E-05
84.44209555,1.76E-05,8.60E-05,18.97423176,-5.12E-06,-4.50E-06,-1.01E-06,0,6.46E-05
84.63183892,1.76E-05,8.61E-05,18.97444403,-5.12E-06,-4.50E-06,-1.01E-06,0,6.46E-05
84.82158442,1.76E-05,8.61E-05,18.97465567,-5.12E-06,-4.50E-06,-1.01E-06,0,6.47E-05
85.01133204,1.76E-05,8.61E-05,18.97486666,-5.12E-06,-4.50E-06,-1.01E-06,0,6.47E-05
85.20108175,1.76E-05,8.61E-05,18.97507701,-5.12E-06,-4.50E-06,-1.01E-06,0,6.47E-05
85.39083357,1.76E-05,8.61E-05,18.97528672,-5.12E-06,-4.50E-06,-1.01E-06,1.00E-12,6.46E-05
85.58058749,1.76E-05,8.61E-05,18.97549578,-5.12E-06,-4.50E-06,-1.01E-06,2.00E-12,6.45E-05
