time.TIME,Gyro.gyro_X,Gyro.gyro_Y,Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,driving_machine_monitor.path_distance,driving_machine_monitor.path_curvature,driver_demands.steering,driver_demands.throttle
7.93,147.135294,11.82709131,-0.036850702,18.93801714,0.018673372,0.492909789,-0.004622895,0.010002946,0.761606336,16.07871059
7.94,147.3022061,11.91656537,-0.03684854,18.93816267,0.018673916,0.494798455,-0.004643656,0.010002908,0.761646166,16.08190392
7.95,147.4689501,12.00635523,-0.036845922,18.93830932,0.018674491,0.496687189,-0.004699932,0.010002776,0.761541036,16.08506401
7.96,147.6355256,12.09646059,-0.036843976,18.93845716,0.018675084,0.498575997,-0.004791724,0.010002647,0.761537234,16.0881891
7.97,147.8019319,12.18688116,-0.036843555,18.93860613,0.018675685,0.500464875,-0.004814946,0.010002288,0.761742864,16.09127729
7.98,147.9681684,12.27761661,-0.036843517,18.93875608,0.018676302,0.502353819,-0.004826312,0.010001024,0.761805118,16.09433025
7.99,148.1342345,12.36866665,-0.036842835,18.93890706,0.018676942,0.504242836,-0.004873262,0.009999387,0.761722585,16.09735088
8,148.3001296,12.46003097,-0.036842445,18.93905915,0.018677594,0.506131929,-0.004955833,0.009997619,0.761661161,16.10033768
8.01,148.4658531,12.55170927,-0.036843503,18.93921235,0.01867825,0.508021098,-0.004989274,0.009995893,0.761887162,16.1032886
8.02,148.6314046,12.64370123,-0.036845073,18.93936646,0.018678921,0.509910336,-0.004991914,0.00999472,0.761969308,16.10620438
8.03,148.7967832,12.73600654,-0.036845835,18.93952152,0.018679615,0.511799648,-0.005030355,0.009994948,0.76190702,16.10908871
8.04,148.9619886,12.82862491,-0.036846578,18.93967764,0.018680329,0.513689041,-0.005104597,0.009996575,0.761786609,16.11194032
8.05,149.12702,12.92155602,-0.036848775,18.93983482,0.018681048,0.515578513,-0.00514908,0.009998754,0.762034274,16.11475692
8.06,149.2918769,13.01479955,-0.036851674,18.93999286,0.018681783,0.517468057,-0.005143375,0.010000973,0.762138882,16.11753839
8.07,149.4565587,13.10835518,-0.036853626,18.94015178,0.018682547,0.519357677,-0.005173274,0.010002912,0.762100023,16.12028928
8.08,149.6210649,13.20222263,-0.036855238,18.94031168,0.018683335,0.521247381,-0.00523874,0.010004104,0.761923217,16.12300856
8.09,149.7853947,13.29640156,-0.036858277,18.94047262,0.018684129,0.523137167,-0.005293523,0.010003536,0.762193066,16.12569379
8.1,149.9495477,13.39089166,-0.036862182,18.94063436,0.01868494,0.525027029,-0.005278617,0.01000249,0.762318202,16.12834398
8.11,150.1135232,13.48569261,-0.036865007,18.94079689,0.018685781,0.526916969,-0.005299313,0.01000142,0.762298686,16.1309645
8.12,150.2773207,13.5808041,-0.036867197,18.94096034,0.01868665,0.528806997,-0.005355641,0.010000437,0.762131514,16.13355452
8.13,150.4409396,13.67622582,-0.036870517,18.94112478,0.018687529,0.530697114,-0.005420871,0.009999645,0.762345769,16.13611153
8.14,150.6043792,13.77195744,-0.036874807,18.94128997,0.018688426,0.532587313,-0.0053972,0.009999694,0.762487126,16.13863435
8.15,150.7676391,13.86799863,-0.036878325,18.9414559,0.018689351,0.534477597,-0.005409241,0.009999955,0.76248467,16.14112765
8.16,150.9307185,13.9643491,-0.036881236,18.94162269,0.018690301,0.536367974,-0.005456993,0.010000327,0.762335935,16.14359127
8.17,151.093617,14.06100851,-0.036885135,18.94179041,0.01869126,0.538258444,-0.005533181,0.010000732,0.762489061,16.14602274
8.18,151.2563339,14.15797654,-0.036890147,18.94195888,0.018692227,0.540149002,-0.005500975,0.010000841,0.762650333,16.14842063
8.19,151.4188686,14.25525286,-0.036894694,18.94212803,0.018693213,0.542039648,-0.005504472,0.010000051,0.762668251,16.15078877
8.2,151.5812206,14.35283715,-0.036898581,18.94229797,0.018694216,0.543930388,-0.005543709,0.009998705,0.762540164,16.15312798
8.21,151.7433893,14.45072909,-0.036903207,18.94246878,0.01869522,0.545821226,-0.00561872,0.009997165,0.762631997,16.15543613
8.22,151.9053741,14.54892834,-0.036908994,18.94264032,0.018696224,0.547712154,-0.005590565,0.00999567,0.762811995,16.1577116
8.23,152.0671744,14.64743458,-0.036914554,18.94281249,0.018697237,0.549603173,-0.005586049,0.009994721,0.762848138,16.15995728
8.24,152.2287896,14.74624747,-0.036919376,18.94298539,0.018698261,0.551494286,-0.00561748,0.009995139,0.762738266,16.16217473
8.25,152.3902192,14.8453667,-0.03692469,18.9431591,0.018699284,0.553385497,-0.005684871,0.009997418,0.762766693,16.16436205
8.26,152.5514625,14.94479193,-0.036931235,18.94333353,0.018700301,0.555276802,-0.005668775,0.010000417,0.762964318,16.16651742
8.27,152.712519,15.04452281,-0.036937819,18.94350855,0.018701321,0.557168196,-0.005656527,0.010003451,0.763018031,16.16864287
8.28,152.8733881,15.14455902,-0.036943605,18.94368423,0.01870235,0.559059683,-0.005679975,0.010006183,0.762926299,16.17074082
8.29,153.0340692,15.24490023,-0.03694964,18.94386066,0.018703378,0.560951268,-0.005739067,0.010008161,0.762891565,16.17280959
8.3,153.1945617,15.3455461,-0.036956965,18.94403781,0.018704395,0.562842946,-0.00573396,0.010007399,0.763108107,16.17484714
8.31,153.3548651,15.44649628,-0.036964564,18.9442155,0.018705412,0.56473471,-0.005712815,0.010006059,0.763181338,16.17685458
8.32,153.5149788,15.54775044,-0.036971257,18.94439379,0.018706437,0.566626565,-0.005727339,0.010004588,0.763110293,16.17883522
8.33,153.6749022,15.64930825,-0.036977897,18.94457277,0.018707463,0.568518515,-0.005777577,0.010003122,0.763015059,16.18078767
8.34,153.8346346,15.75116935,-0.036985816,18.94475245,0.018708476,0.570410555,-0.005783663,0.010001551,0.763253374,16.18270973
8.35,153.9941757,15.85333341,-0.036994175,18.94493263,0.018709489,0.57230268,-0.005754204,0.009999446,0.763348341,16.18460163
8.36,154.1535247,15.95580008,-0.03700146,18.94511334,0.018710511,0.574194893,-0.005760677,0.009997168,0.763299317,16.18646756
8.37,154.312681,16.05856902,-0.037008349,18.94529468,0.01871154,0.576087198,-0.005803146,0.009994838,0.763143399,16.18830635
8.38,154.4716442,16.16163989,-0.037016499,18.94547671,0.018712558,0.577979594,-0.005821685,0.009992547,0.76340241,16.19011562
8.39,154.6304136,16.26501233,-0.03702528,18.94565919,0.018713577,0.579872074,-0.005785251,0.009991082,0.763517067,16.1918947
8.4,154.7889886,16.36868599,-0.037032873,18.94584213,0.01871461,0.581764639,-0.005785061,0.009991754,0.763487,16.1936486
8.41,154.9473687,16.47266054,-0.037039798,18.94602565,0.018715655,0.583657297,-0.005821103,0.009994274,0.763309137,16.1953764
8.42,155.1055533,16.57693563,-0.03704785,18.94620982,0.018716694,0.585550047,-0.005853248,0.009997517,0.763539843,16.19707555
8.43,155.2635419,16.68151089,-0.037056739,18.94639442,0.018717736,0.587442882,-0.005810322,0.010000804,0.763667387,16.19874488
8.44,155.4213338,16.78638597,-0.037064659,18.94657943,0.018718791,0.589335804,-0.005803336,0.010003595,0.763649626,16.20038931
8.45,155.5789284,16.89156054,-0.037071904,18.94676497,0.018719857,0.591228818,-0.005832239,0.01000508,0.763484212,16.20200836
8.46,155.7363253,16.99703422,-0.037080156,18.94695113,0.018720916,0.593121925,-0.005876876,0.010004039,0.763645583,16.20359948
8.47,155.8935238,17.10280667,-0.037089461,18.94713771,0.018721968,0.595015117,-0.005826218,0.010002195,0.763789184,16.20516128
8.48,156.0505233,17.20887751,-0.037098189,18.94732467,0.018723024,0.596908393,-0.005811535,0.010000347,0.763790341,16.20669781
8.49,156.2073234,17.3152464,-0.037106244,18.94751211,0.018724081,0.598801758,-0.005832881,0.009998733,0.763646746,16.20820953
8.5,156.3639233,17.42191298,-0.037115052,18.94770012,0.018725123,0.600695213,-0.005890297,0.009997584,0.763748104,16.2096942
8.51,156.5203226,17.52887688,-0.037124907,18.94788854,0.018726149,0.602588749,-0.005832689,0.00999902,0.763915024,16.21115028
8.52,156.6765207,17.63613774,-0.037134328,18.9480773,0.01872717,0.604482366,-0.005811169,0.01000092,0.763939193,16.21258096
8.53,156.832517,17.74369519,-0.037142861,18.94826647,0.018728189,0.606376066,-0.005825699,0.010003055,0.763817972,16.21398765
8.54,156.9883109,17.85154888,-0.037151758,18.94845615,0.018729197,0.608269853,-0.005876242,0.010005183,0.763856407,16.2153684
8.55,157.1439019,17.95969843,-0.037161664,18.94864623,0.018730189,0.610163721,-0.005831618,0.010006473,0.76404269,16.21672147
8.56,157.2992894,18.06814348,-0.037171336,18.94883661,0.018731179,0.612057667,-0.005802723,0.010005129,0.764085302,16.21804909
8.57,157.4544729,18.17688366,-0.03718003,18.94902735,0.018732174,0.613951694,-0.005809791,0.010002424,0.763982291,16.21935344
8.58,157.6094517,18.2859186,-0.037188853,18.94921854,0.018733165,0.615845805,-0.005852889,0.009999203,0.763954361,16.22063278
8.59,157.7642253,18.39524794,-0.037198793,18.94941015,0.018734144,0.617739997,-0.005821373,0.009996025,0.764157583,16.22188512
8.6,157.9187932,18.50487128,-0.037208825,18.94960201,0.018735122,0.619634264,-0.005785796,0.009993594,0.764216746,16.22311174
8.61,158.0731548,18.61478827,-0.037217877,18.94979418,0.018736105,0.621528608,-0.005786598,0.009993071,0.764130508,16.22431571
8.62,158.2273094,18.72499854,-0.037226875,18.94998677,0.018737086,0.623423035,-0.005823807,0.009994749,0.764034889,16.22549553
8.63,158.3812566,18.83550169,-0.037237121,18.95017977,0.018738051,0.625317539,-0.005806976,0.009997275,0.764254496,16.22664898
8.64,158.5349959,18.94629736,-0.037247773,18.950373,0.018739008,0.627212115,-0.005765727,0.009999841,0.764330021,16.2277764
8.65,158.6885265,19.05738516,-0.037257408,18.95056648,0.018739965,0.629106762,-0.005760672,0.010002112,0.764260758,16.22888175
8.66,158.841848,19.16876472,-0.037266756,18.95076034,0.018740916,0.631001486,-0.00579177,0.010003623,0.764097765,16.22996376
8.67,158.9949598,19.28043566,-0.037277422,18.95095462,0.018741841,0.632896284,-0.005788893,0.010002973,0.764335008,16.23102004
8.68,159.1478614,19.39239757,-0.037288739,18.95114909,0.018742751,0.634791146,-0.005741044,0.010001798,0.764428696,16.23205002
8.69,159.3005522,19.5046501,-0.037298926,18.95134376,0.018743657,0.636686072,-0.005729381,0.010000557,0.764378709,16.23305855
8.7,159.4530316,19.61719284,-0.037308505,18.95153877,0.018744554,0.638581069,-0.00575394,0.00999939,0.764182477,16.23404463
8.71,159.6052991,19.73002542,-0.037319236,18.95173417,0.018745426,0.640476134,-0.005765206,0.009998415,0.764408598,16.23500575
8.72,159.7573541,19.84314745,-0.037330712,18.95192973,0.018746282,0.642371257,-0.005711258,0.009998184,0.764523343,16.23594076
8.73,159.9091961,19.95655852,-0.037341028,18.95212545,0.018747136,0.644266439,-0.005693641,0.009998181,0.764495393,16.23685479
8.74,160.0608245,20.07025826,-0.037350449,18.95232144,0.01874799,0.646161687,-0.005712363,0.009998292,0.764322081,16.23774733
8.75,160.2122388,20.18424629,-0.037360623,18.95251779,0.01874883,0.648057,-0.005738432,0.009998439,0.764485697,16.23861589
8.76,160.3634384,20.2985222,-0.037371526,18.95271428,0.018749663,0.649952371,-0.005678779,0.009998798,0.764622618,16.23945922
8.77,160.5144227,20.41308559,-0.0373815,18.95291089,0.018750504,0.6518478,-0.005655463,0.009999646,0.764616097,16.24028153
8.78,160.6651912,20.52793609,-0.037390512,18.95310771,0.018751354,0.653743293,-0.005668472,0.010000852,0.76446314,16.24108319
8.79,160.8157434,20.64307329,-0.037400061,18.95330484,0.0187522,0.655638853,-0.00570942,0.010002216,0.764558134,16.24186189
8.8,160.9660787,20.75849679,-0.037410498,18.95350213,0.018753044,0.657534472,-0.005643881,0.010003627,0.764709655,16.24261604
8.81,161.1161965,20.8742062,-0.037420423,18.95369951,0.018753894,0.65943015,-0.005614541,0.010004817,0.764716937,16.24334882
8.82,161.2660963,20.99020112,-0.037429493,18.95389707,0.018754752,0.661325892,-0.00562138,0.010005381,0.764577949,16.24406144
8.83,161.4157776,21.10648116,-0.037439035,18.95409489,0.018755603,0.663221698,-0.005664382,0.010004964,0.764602077,16.24475186
8.84,161.5652397,21.22304589,-0.03744971,18.95429289,0.018756439,0.665117565,-0.005604808,0.01000422,0.76477144,16.24541823
8.85,161.7144823,21.33989492,-0.03746027,18.95449095,0.018757268,0.667013486,-0.005569093,0.01000351,0.764799169,16.2460628
8.86,161.8635046,21.45702785,-0.037469954,18.95468915,0.018758093,0.668909465,-0.005569623,0.010002655,0.764683261,16.2466877
8.87,162.0123062,21.57444427,-0.037479823,18.95488757,0.018758901,0.670805505,-0.005606419,0.010001423,0.764645404,16.2472912
8.88,162.1608865,21.69214378,-0.037490799,18.95508616,0.018759685,0.672701602,-0.005561633,0.009998532,0.764838094,16.24787139
8.89,162.309245,21.81012595,-0.0375018,18.95528478,0.018760454,0.674597748,-0.005520145,0.009995331,0.764887245,16.24842964
8.9,162.4573811,21.92839039,-0.037511721,18.95548347,0.018761218,0.676493947,-0.005515195,0.009992049,0.764791011,16.24896906
8.91,162.6052943,22.04693668,-0.037521474,18.95568235,0.018761969,0.678390204,-0.005546864,0.009988959,0.764683581,16.24948816
8.92,162.7529841,22.16576442,-0.037532364,18.95588141,0.018762697,0.680286515,-0.005518393,0.009987155,0.764891491,16.24998471
8.93,162.9004499,22.28487318,-0.037543571,18.95608046,0.018763414,0.682182871,-0.005472791,0.009989851,0.764955588,16.25045905
8.94,163.0476911,22.40426255,-0.037553689,18.95627954,0.01876413,0.684079277,-0.005463901,0.009994397,0.764875194,16.25091508
8.95,163.1947073,22.52393213,-0.037563466,18.95647878,0.01876484,0.685975735,-0.005491627,0.009999708,0.764697865,16.25135154
8.96,163.3414978,22.64388149,-0.037574532,18.95667821,0.018765526,0.687872243,-0.005479798,0.010005059,0.764924454,16.25176599
8.97,163.4880623,22.76411021,-0.037586236,18.95687761,0.0187662,0.689768791,-0.00542917,0.010009334,0.765008353,16.25215783
8.98,163.6344,22.88461786,-0.037596785,18.957077,0.018766872,0.691665381,-0.005414639,0.010010665,0.764949341,16.25253194
8.99,163.7805105,23.00540404,-0.037606686,18.9572765,0.01876754,0.693562017,-0.005436182,0.010009217,0.764744856,16.25288736
9,163.9263933,23.12646833,-0.037617687,18.95747617,0.018768186,0.695458699,-0.005438826,0.010006749,0.764956861,16.25322155
9.01,164.0720478,23.24781029,-0.037629402,18.95767579,0.018768821,0.697355417,-0.005381622,0.010004324,0.765064286,16.25353343
9.02,164.2174734,23.36942949,-0.037639936,18.95787535,0.018769457,0.699252171,-0.005360731,0.010002079,0.765029459,16.25382803
9.03,164.3626697,23.49132553,-0.03764953,18.95807496,0.018770095,0.701148969,-0.005376206,0.010000235,0.764849475,16.25410493
9.04,164.5076362,23.61349798,-0.037659813,18.95827471,0.018770724,0.703045811,-0.005394277,0.009999209,0.764996857,16.25436164
9.05,164.6523722,23.73594639,-0.037670806,18.9584744,0.018771349,0.704942691,-0.005331715,0.009998469,0.765125858,16.25459689
9.06,164.7968772,23.85867036,-0.037680888,18.95867399,0.018771983,0.706839609,-0.005305656,0.009997779,0.765111645,16.25481479
9.07,164.9411508,23.98166944,-0.037690004,18.95887358,0.018772629,0.70873657,-0.00531612,0.009997148,0.764951502,16.25501578
9.08,165.0851924,24.10494322,-0.037699637,18.95907327,0.018773273,0.710633578,-0.005350509,0.009996616,0.765029121,16.25519754
9.09,165.2290014,24.22849126,-0.037710179,18.95927293,0.018773914,0.712530627,-0.005283203,0.009996491,0.765175579,16.25535847
9.1,165.3725774,24.35231312,-0.037720242,18.95947246,0.018774563,0.714427715,-0.005252469,0.009996468,0.765178884,16.25550162
9.11,165.5159198,24.47640838,-0.037729421,18.95967195,0.01877522,0.716324847,-0.005258309,0.009996509,0.765036643,16.25562835
9.12,165.659028,24.60077659,-0.037739,18.95987151,0.018775872,0.718222027,-0.005300721,0.009996585,0.765043651,16.25573665
9.13,165.8019017,24.72541733,-0.037749686,18.96007105,0.01877651,0.720119248,-0.005237516,0.009996835,0.765207532,16.2558247
9.14,165.9445401,24.85033014,-0.037760279,18.96027044,0.018777144,0.722016507,-0.005202206,0.009997485,0.765228343,16.2558946
9.15,166.0869429,24.9755146,-0.037769993,18.96046976,0.018777776,0.723913807,-0.005203441,0.009998375,0.765103996,16.25594858
9.16,166.2291094,25.10097027,-0.037779899,18.96066911,0.018778394,0.725811151,-0.005241201,0.009999377,0.765040155,16.25598489
9.17,166.3710392,25.2266967,-0.037791018,18.96086845,0.018778987,0.727708535,-0.005194607,0.010000424,0.765221505,16.25600152
9.18,166.5127318,25.35269345,-0.037802335,18.96106763,0.018779564,0.729605951,-0.005154421,0.010001493,0.765260014,16.25599959
9.19,166.6541866,25.47896007,-0.037812699,18.96126669,0.018780133,0.731503403,-0.005150654,0.010002562,0.765154411,16.2559823
9.2,166.7954031,25.60549612,-0.037822972,18.96146576,0.018780686,0.733400893,-0.005183283,0.010003623,0.765021377,16.25594818
9.21,166.9363808,25.73230116,-0.037834492,18.96166482,0.01878121,0.735298417,-0.005152852,0.010004711,0.765223852,16.25589499
9.22,167.0771192,25.85937473,-0.037846424,18.9618637,0.018781715,0.737195966,-0.005107229,0.010005837,0.765284665,16.25582289
9.23,167.2176177,25.98671639,-0.037857232,18.96206242,0.018782214,0.739093543,-0.005097892,0.010006569,0.765202876,16.25573605
9.24,167.3578759,26.11432569,-0.037867565,18.9622611,0.018782704,0.740991152,-0.005124824,0.010006298,0.765005151,16.25563332
9.25,167.4978932,26.24220218,-0.037879087,18.96245979,0.018783168,0.74288879,-0.005110123,0.01000301,0.765231907,16.25551229
9.26,167.6376691,26.3703454,-0.037891164,18.96265825,0.018783621,0.744786447,-0.005058802,0.009999006,0.765316386,16.25537218
9.27,167.7772032,26.4987549,-0.037901914,18.96285651,0.018784078,0.746684127,-0.00504402,0.009994886,0.765258062,16.25521813
9.28,167.9164948,26.62743024,-0.037911802,18.96305468,0.018784538,0.748581834,-0.005065873,0.009991104,0.765054017,16.25504922
9.29,168.0555435,26.75637096,-0.037922577,18.96325284,0.018784987,0.750479569,-0.005068314,0.009988587,0.765241226,16.25486293
9.3,168.1943488,26.88557659,-0.037934001,18.96345076,0.018785436,0.752377325,-0.005013124,0.009991512,0.765344909,16.25465811
9.31,168.3329102,27.01504669,-0.037944305,18.96364844,0.018785899,0.754275101,-0.004994672,0.009996059,0.765304596,16.25443954
9.32,168.4712271,27.1447808,-0.037953703,18.96384599,0.018786375,0.756172907,-0.005012852,0.010001307,0.765117365,16.25420691
9.33,168.609299,27.27477846,-0.037963833,18.96404351,0.018786849,0.758070741,-0.005033002,0.01000659,0.765229262,16.25395769
9.34,168.7471255,27.40503921,-0.037974862,18.96424082,0.018787321,0.759968599,-0.004973042,0.010010328,0.765347265,16.25369041
9.35,168.884706,27.53556258,-0.037985269,18.96443787,0.018787802,0.761866478,-0.004949203,0.010009802,0.765322676,16.25340881
9.36,169.0220401,27.66634812,-0.037994904,18.96463476,0.018788287,0.763764383,-0.004961527,0.010006132,0.765153624,16.25311355
9.37,169.1591271,27.79739537,-0.038005164,18.96483159,0.018788761,0.765662316,-0.004997341,0.010001283,0.765197186,16.2528024
