time.TIME,Gyro.gyro_X,Gyro.gyro_Y,Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.steering
7.5,133.5538086,1.288213707,0.010687161,17.99109483,0.01099713,0.112482142,0.00634304,-0.018401802,0.521484148
7.51,133.7325555,1.308638519,0.010658424,17.99091662,0.011057879,0.113691559,0.006379021,-0.018392056,0.524197488
7.52,133.9112758,1.329279683,0.010628856,17.99073682,0.011118618,0.114907568,0.00641501,-0.018412525,0.526733157
7.53,134.089969,1.350138336,0.010598555,17.99055548,0.011179346,0.116130172,0.006451006,-0.018463892,0.529135031
7.54,134.2686347,1.371215604,0.010565912,17.99037269,0.011240047,0.117359366,0.006487009,-0.018441949,0.531945899
7.55,134.4472725,1.392512601,0.010531421,17.99018832,0.01130073,0.118595141,0.006523025,-0.018441626,0.534579171
7.56,134.625882,1.414030456,0.010496802,17.9900024,0.011361405,0.119837494,0.006559047,-0.018472497,0.537030383
7.57,134.8044627,1.435770299,0.010461141,17.98981502,0.011422067,0.121086427,0.006595071,-0.018494358,0.539631547
7.58,134.9830142,1.457733251,0.010423676,17.98962612,0.011482714,0.122341933,0.006631109,-0.018472873,0.542365077
7.59,135.161536,1.479920428,0.010385539,17.98943564,0.01154336,0.123604005,0.006667153,-0.018482879,0.544916717
7.6,135.3400278,1.502332959,0.010347158,17.98924362,0.011604009,0.124872643,0.006703201,-0.018525065,0.547281301
7.61,135.5184891,1.524971963,0.010306822,17.9890502,0.011664639,0.126147843,0.006739251,-0.01850713,0.550090998
7.62,135.6969194,1.547838545,0.010264862,17.98885522,0.011725259,0.127429591,0.00677531,-0.018495904,0.552746242
7.63,135.8753182,1.570933823,0.010223234,17.98865869,0.011785879,0.128717886,0.006811374,-0.018517153,0.555215456
7.64,136.0536852,1.594258923,0.010181255,17.9884607,0.011846494,0.130012727,0.006847435,-0.018545246,0.557761372
7.65,136.2320198,1.617814956,0.010137879,17.98826121,0.011907096,0.13131411,0.006883506,-0.01851241,0.560522997
7.66,136.4103216,1.641603029,0.010094065,17.98806015,0.011967698,0.132622027,0.006919579,-0.018512342,0.563098621
7.67,136.5885901,1.665624262,0.010050585,17.98785756,0.012028303,0.133936478,0.006955647,-0.018545728,0.565483085
7.68,136.7668248,1.689879768,0.010005866,17.98765357,0.012088894,0.135257461,0.006991668,-0.018533203,0.568247241
7.69,136.9450252,1.714370644,0.009959932,17.98744806,0.012149472,0.136584967,0.007027558,-0.018511427,0.570932077
7.7,137.123191,1.739098001,0.009914551,17.987241,0.012210051,0.137918992,0.007063392,-0.018523398,0.573426456
7.71,137.3013214,1.764062953,0.00986929,17.98703248,0.012270623,0.13925954,0.007099204,-0.018559073,0.575920784
7.72,137.4794162,1.789266604,0.009822815,17.9868225,0.012331177,0.140606607,0.007135048,-0.018515227,0.578717135
7.73,137.6574747,1.814710052,0.009775923,17.98661095,0.012391724,0.141960186,0.007170907,-0.018505434,0.581323029
7.74,137.8354965,1.840394403,0.009729749,17.98639788,0.012452271,0.143320279,0.007206781,-0.01853038,0.583733279
7.75,138.013481,1.866320766,0.009682867,17.98618342,0.0125128,0.144686887,0.007242668,-0.018524637,0.586454326
7.76,138.1914278,1.89249023,0.009634972,17.98596745,0.012573313,0.146060003,0.00727858,-0.018492717,0.589173696
7.77,138.3693363,1.918903896,0.009587621,17.98574994,0.012633824,0.147439627,0.007314505,-0.018495828,0.591697541
7.78,138.547206,1.945562868,0.009540632,17.98553095,0.01269433,0.148825764,0.007350445,-0.018534652,0.594141061
7.79,138.7250363,1.972468243,0.009492369,17.98531056,0.012754814,0.150218412,0.007386398,-0.01848604,0.59697496
7.8,138.9028269,1.999621104,0.009443459,17.98508861,0.012815287,0.151617564,0.007422371,-0.018466913,0.599612958
7.81,139.080577,2.02702255,0.009395398,17.98486515,0.012875758,0.153023224,0.007458356,-0.018483779,0.602049973
7.82,139.2582862,2.054673679,0.009346908,17.9846403,0.012936215,0.154435396,0.007494348,-0.01848611,0.604725039
7.83,139.4359538,2.082575575,0.009297336,17.98441397,0.012996658,0.155854077,0.007530362,-0.018444313,0.607478072
7.84,139.6135795,2.110729325,0.009248014,17.98418608,0.0130571,0.157279265,0.007566387,-0.018438783,0.610029919
7.85,139.7911626,2.139136024,0.009199024,17.98395674,0.013117541,0.158710968,0.007602422,-0.018470198,0.612418161
7.86,139.9687025,2.167796758,0.009148439,17.98372603,0.01317796,0.160149184,0.007638464,-0.018428639,0.615287597
7.87,140.1461987,2.196712596,0.009096733,17.98349378,0.013238366,0.161593907,0.007674523,-0.018400251,0.617955332
7.88,140.3236506,2.225884626,0.009045808,17.98326003,0.01329877,0.163045139,0.007710591,-0.018409073,0.620416745
7.89,140.5010576,2.255313935,0.008994565,17.98302489,0.013359162,0.164502886,0.00774666,-0.018420431,0.623040872
7.9,140.6784192,2.2850016,0.00894203,17.9827883,0.013419539,0.165967146,0.007782747,-0.018368709,0.625825592
7.91,140.8557348,2.314948694,0.008889341,17.98255015,0.013479915,0.167437919,0.00781884,-0.018354457,0.6284037
7.92,141.0330038,2.345156301,0.0088369,17.98231054,0.013540293,0.168915209,0.007854939,-0.018378354,0.630769494
7.93,141.2102255,2.375625495,0.008782701,17.98206961,0.013600648,0.170399016,0.007891039,-0.018344647,0.633636372
7.94,141.3873995,2.406357333,0.00872702,17.98182719,0.013660987,0.171889334,0.007927151,-0.018306829,0.636332892
7.95,141.564525,2.43735289,0.008671928,17.98158325,0.013721324,0.173386162,0.007963243,-0.018307418,0.638817939
7.96,141.7416015,2.468613244,0.008616577,17.98133794,0.013781649,0.174889509,0.007999286,-0.018328519,0.641388056
7.97,141.9186283,2.500139458,0.008559711,17.9810912,0.013841956,0.176399371,0.008035087,-0.018266641,0.644204537
7.98,142.0956049,2.531932593,0.008502322,17.98084292,0.01390226,0.177915746,0.008070854,-0.018243444,0.646809364
7.99,142.2725306,2.563993719,0.008445187,17.98059318,0.013962564,0.179438638,0.008106612,-0.018259612,0.649196922
8,142.4494048,2.596323901,0.008386483,17.98034213,0.014022849,0.180968049,0.008142392,-0.018234467,0.652016565
8.01,142.6262269,2.628924186,0.008326196,17.98008962,0.014083118,0.18250397,0.008178206,-0.018187084,0.654743244
8.02,142.8029962,2.661795633,0.008266236,17.97983561,0.014143387,0.184046403,0.008214041,-0.018179356,0.657252937
8.03,142.979712,2.694939309,0.008206051,17.97958021,0.014203649,0.185595352,0.008249889,-0.01821104,0.659766646
8.04,143.1563738,2.728356265,0.008144123,17.97932345,0.014263892,0.187150817,0.008285776,-0.01813907,0.662606381
8.05,143.3329808,2.762047545,0.008081315,17.97906516,0.014324112,0.188712791,0.008321682,-0.01810704,0.665218559
8.06,143.5095324,2.796014204,0.008018852,17.97880543,0.014384304,0.190281277,0.008357606,-0.018115626,0.667595561
8.07,143.686028,2.830257298,0.007954884,17.97854442,0.014444199,0.191856277,0.008393545,-0.018100066,0.670306144
8.08,143.8624668,2.864777853,0.007888222,17.97828221,0.014503957,0.193437775,0.008429516,-0.018043234,0.672976084
8.09,144.0388483,2.899576901,0.007820652,17.97801903,0.014563573,0.19502576,0.008465503,-0.018027281,0.675398771
8.1,144.2151717,2.934655479,0.007751899,17.97775496,0.014622956,0.196620222,0.008501506,-0.018052887,0.67771279
8.11,144.3914363,2.970014616,0.007682282,17.97748953,0.014682048,0.198221149,0.008537525,-0.01798838,0.680400388
8.12,144.5676415,3.005655351,0.007614213,17.97722222,0.014740886,0.199828539,0.008573567,-0.01794744,0.682826494
8.13,144.7437865,3.041578745,0.007549548,17.97695289,0.014799548,0.201442405,0.008609623,-0.017948328,0.684982415
8.14,144.9198707,3.077785861,0.007486174,17.97668188,0.014858104,0.203062762,0.008645688,-0.017943058,0.687355614
8.15,145.0958933,3.114277736,0.007422048,17.97640943,0.014916635,0.204689611,0.008681778,-0.017876736,0.689730548
8.16,145.2718537,3.151055395,0.007356882,17.97613581,0.014975211,0.206322948,0.00871788,-0.017852566,0.691820775
8.17,145.447751,3.188119854,0.00728885,17.97586126,0.015033849,0.207962764,0.008753993,-0.017871239,0.693686079
8.18,145.6235847,3.225472095,0.007214143,17.97558587,0.015092503,0.209609031,0.008790113,-0.017816092,0.695968304
8.19,145.7993539,3.26311306,0.007131576,17.97530939,0.015151121,0.211261702,0.008826253,-0.017766468,0.697956674
8.2,145.975058,3.301043685,0.007041642,17.9750319,0.015209614,0.212920721,0.0088624,-0.01775993,0.699647855
8.21,146.1506963,3.339264883,0.006942078,17.97475375,0.015267842,0.214586022,0.008898549,-0.017766011,0.701454805
8.22,146.3262681,3.377777529,0.006831169,17.97447513,0.015325656,0.216257514,0.008934717,-0.017690312,0.70332468
8.23,146.5017727,3.416582475,0.006709686,17.97419613,0.015382913,0.217935093,0.008970831,-0.017657889,0.70489746
8.24,146.6772093,3.455680561,0.006577809,17.97391695,0.015439458,0.219618644,0.009006838,-0.017669401,0.706170955
8.25,146.8525773,3.495072593,0.006433518,17.97363783,0.015495116,0.221308037,0.009042474,-0.017623923,0.707913171
8.26,147.027876,3.534759337,0.006277486,17.97335859,0.015549763,0.223003115,0.009078072,-0.017564934,0.709374346
8.27,147.2031046,3.574741553,0.006112456,17.97307937,0.015603296,0.224703724,0.009113675,-0.017550117,0.710543774
8.28,147.3782625,3.615019985,0.005938233,17.97280048,0.015655613,0.226409703,0.009149303,-0.017567328,0.7117591
8.29,147.5533491,3.655595339,0.005754471,17.97252206,0.015706639,0.228120872,0.00918499,-0.017481266,0.713127145
8.3,147.7283635,3.696468296,0.00556315,17.9722441,0.015756341,0.229837045,0.009220707,-0.017439635,0.714212613
8.31,147.9033051,3.737639523,0.005365966,17.97196677,0.015804691,0.231558035,0.009256455,-0.0174431,0.715015648
8.32,148.0781733,3.779109657,0.005162086,17.97169035,0.015851656,0.23328365,0.009292235,-0.017407252,0.716227613
8.33,148.2529674,3.820879293,0.004952681,17.97141472,0.015897243,0.235013681,0.00932806,-0.017338199,0.717255888
8.34,148.4276866,3.862949017,0.004740879,17.97113999,0.015941474,0.23674793,0.009363914,-0.017314391,0.71801334
8.35,148.6023304,3.905319396,0.004527207,17.97086642,0.015984359,0.238486203,0.009399795,-0.017336427,0.718760329
8.36,148.776898,3.947990961,0.004311412,17.97059412,0.01602591,0.240228298,0.009435712,-0.01724517,0.719759627
8.37,148.9513888,3.990964213,0.004095521,17.97032303,0.016066163,0.241974013,0.009471663,-0.017192911,0.720498725
8.38,149.1258021,4.034239641,0.003881685,17.9700533,0.016105147,0.243723158,0.009507639,-0.017186384,0.720978021
8.39,149.3001372,4.077817708,0.003669318,17.96978518,0.016142864,0.245475544,0.009543639,-0.017158259,0.721810487
8.4,149.4743936,4.121698838,0.00345926,17.96951861,0.016179339,0.247230979,0.009579679,-0.017075669,0.72255828
8.41,149.6485705,4.165883443,0.0032543,17.9692536,0.016214603,0.248989284,0.009615742,-0.017038425,0.723056717
8.42,149.8226673,4.210371921,0.00305505,17.96899039,0.016248667,0.250750291,0.009651827,-0.017046925,0.723488226
8.43,149.9966834,4.255164636,0.002860796,17.96872908,0.016281532,0.252513832,0.009687937,-0.016957246,0.72426911
8.44,150.1706181,4.300261926,0.002673108,17.96846956,0.016313226,0.254279742,0.009724077,-0.016886249,0.724808745
8.45,150.3444708,4.34566412,0.002494123,17.96821195,0.016343771,0.256047873,0.009760236,-0.016860209,0.725107057
8.46,150.5182408,4.391371529,0.00232305,17.96795648,0.016373164,0.257818085,0.00979641,-0.016829528,0.725698352
8.47,150.6919276,4.437384429,0.002159979,17.96770307,0.016401425,0.259590238,0.009832617,-0.016720821,0.72629762
8.48,150.8655305,4.483703085,0.002006953,17.96745171,0.016428584,0.261364204,0.009868841,-0.016655977,0.726662507
8.49,151.0390488,4.530327754,0.001864294,17.96720257,0.016454659,0.263139871,0.009905081,-0.016635161,0.726897574
8.5,151.212482,4.577258665,0.001730474,17.9669558,0.016479651,0.264917126,0.009941334,-0.016530359,0.727571153
8.51,151.3858295,4.624496017,0.001606291,17.96671122,0.016503596,0.266695861,0.00997324,-0.01642155,0.728014693
8.52,151.5590905,4.672040011,0.001493591,17.96646893,0.016526527,0.268475984,0.009995507,-0.016355412,0.728227489
8.53,151.7322646,4.719890834,0.001391147,17.96622914,0.016548458,0.270257412,0.010001172,-0.016300935,0.728665768
8.54,151.9053511,4.768048642,0.001298125,17.96599177,0.016569416,0.272040064,0.010001178,-0.016144676,0.729196154
8.55,152.0783493,4.816513582,0.001215718,17.96575675,0.016589446,0.273823866,0.010000789,-0.016031856,0.72949925
8.56,152.2512588,4.865285796,0.001143902,17.96552425,0.016608576,0.275608759,0.010000429,-0.015962937,0.729602479
8.57,152.4240789,4.9143654,0.001080359,17.96529443,0.016626814,0.277394682,0.010000111,-0.015829237,0.730225269
8.58,152.596809,4.963752486,0.001025197,17.9650671,0.0166442,0.279181574,0.00999983,-0.015673623,0.730621751
8.59,152.7694484,5.013447148,0.000980101,17.9648423,0.016660777,0.280969391,0.009999578,-0.015563134,0.730790772
8.6,152.9419967,5.063449474,0.00094359,17.96462022,0.016676564,0.282758095,0.009999357,-0.01548662,0.731111216
8.61,153.1144533,5.113759525,0.000914132,17.9644008,0.016691589,0.284547647,0.009999184,-0.015291665,0.731600301
8.62,153.2868174,5.164377353,0.000892333,17.96418394,0.016705897,0.286338012,0.00999904,-0.015142851,0.731862457
8.63,153.4590887,5.215303007,0.000878125,17.96396977,0.01671952,0.288129166,0.009998926,-0.01504048,0.731894248
8.64,153.6312664,5.266536517,0.00086893,17.96375849,0.01673246,0.289921081,0.009998851,-0.014895056,0.732429334
8.65,153.80335,5.318077891,0.000864399,17.96354991,0.016744753,0.291713725,0.009998816,-0.014710593,0.73278149
8.66,153.9753389,5.369927139,0.00086604,17.96334402,0.016756439,0.293507078,0.00999881,-0.014573358,0.732904571
8.67,154.1472325,5.422084268,0.000872479,17.96314099,0.016767532,0.295301127,0.009998833,-0.014483587,0.733101612
8.68,154.3190304,5.474549266,0.000881871,17.96294081,0.016778049,0.297095851,0.009998905,-0.014273354,0.733540266
8.69,154.4907318,5.527322106,0.000894619,17.96274332,0.016788029,0.29889123,0.009999007,-0.014103322,0.733750007
8.7,154.6623363,5.580402765,0.000910998,17.96254865,0.016797497,0.300687252,0.009999138,-0.013981367,0.733727783
8.71,154.8338433,5.633791206,0.000928693,17.96235699,0.016806453,0.302483901,0.009999307,-0.013836913,0.734131654
8.72,155.0052521,5.68748737,0.000947179,17.96216817,0.016814924,0.304281153,0.009999517,-0.013635797,0.734425804
8.73,155.1765624,5.741491202,0.000967895,17.96198216,0.016822941,0.306078994,0.009999756,-0.01348327,0.73448975
8.74,155.3477734,5.795802648,0.000989908,17.96179909,0.016830517,0.307877413,0.010000025,-0.013379494,0.734551925
8.75,155.5188846,5.850421633,0.001011368,17.961619,0.016837659,0.30967639,0.01000034,-0.013175307,0.734929986
8.76,155.6898955,5.905348071,0.001032774,17.9614417,0.016844397,0.311475903,0.010000687,-0.012993563,0.735078832
8.77,155.8608056,5.960581881,0.001054992,17.96126729,0.016850756,0.313275937,0.010001064,-0.012860984,0.734996338
8.78,156.0316142,6.016122975,0.001076188,17.96109596,0.016856733,0.315076475,0.010001476,-0.012725672,0.735265499
8.79,156.2023208,6.071971244,0.001095863,17.96092755,0.016862349,0.316877491,0.010001794,-0.012515864,0.735500556
8.8,156.3729249,6.128126583,0.001115527,17.96076198,0.016867635,0.318678966,0.010001818,-0.012355579,0.735506996
8.81,156.543426,6.184588887,0.001134788,17.9605994,0.0168726,0.320480882,0.010001539,-0.012244941,0.735438869
8.82,156.7138234,6.241358039,0.001151877,17.96043985,0.016877245,0.322283217,0.010001161,-0.012053351,0.735763581
8.83,156.8841166,6.298433906,0.001167451,17.96028315,0.016881597,0.324085942,0.010000814,-0.011866432,0.735861479
8.84,157.0543052,6.355816363,0.001182981,17.96012935,0.016885679,0.325889036,0.010000494,-0.011729529,0.735731237
8.85,157.2243885,6.413505285,0.001197098,17.95997861,0.016889488,0.327692481,0.010000204,-0.011609234,0.735880798
8.86,157.394366,6.471500526,0.00120931,17.95983081,0.016893043,0.329496248,0.009999955,-0.011396751,0.736074056
8.87,157.5642373,6.529801943,0.001221139,17.95968584,0.016896369,0.331300313,0.009999732,-0.011234611,0.736042224
8.88,157.7340016,6.588409398,0.001232638,17.95954381,0.016899477,0.333104659,0.009999536,-0.011122914,0.735864701
8.89,157.9036585,6.647322739,0.001242069,17.95940483,0.01690236,0.33490926,0.009999378,-0.010949435,0.736158128
8.9,158.0732076,6.706541801,0.001250204,17.95926866,0.016905043,0.336714087,0.009999252,-0.010762954,0.736227962
8.91,158.2426481,6.766066429,0.001258957,17.95913534,0.016907546,0.338519121,0.009999154,-0.010627187,0.736073284
8.92,158.4119797,6.825896472,0.001267216,17.95900503,0.016909869,0.340324344,0.009999083,-0.010526991,0.736126388
8.93,158.5812017,6.886031758,0.001274296,17.9588776,0.016912021,0.342129734,0.009999055,-0.010316934,0.736300588
8.94,158.7503137,6.946472117,0.001281541,17.95875292,0.016914025,0.343935267,0.009999054,-0.010157816,0.73625278
8.95,158.9193151,7.007217386,0.001289278,17.95863112,0.016915889,0.34574093,0.009999079,-0.010049708,0.735987479
8.96,159.0882053,7.068267389,0.001295625,17.95851233,0.016917594,0.347546701,0.009999141,-0.009898534,0.736270488
8.97,159.2569839,7.129621934,0.001301304,17.9583963,0.01691916,0.349352555,0.009999237,-0.009716647,0.7363325
8.98,159.4256504,7.191280845,0.001308545,17.95828302,0.016920606,0.351158477,0.00999936,-0.009585937,0.73617293
8.99,159.5942041,7.25324395,0.001316381,17.95817264,0.016921926,0.352964457,0.00999951,-0.009506455,0.736148419
9,159.7626446,7.31551106,0.001323819,17.95806507,0.016923125,0.354770478,0.009999703,-0.009305123,0.736321839
9.01,159.9309713,7.378081983,0.001331959,17.95796016,0.016924221,0.356576524,0.009999923,-0.009152217,0.736275532
9.02,160.0991838,7.440956536,0.001341351,17.95785802,0.01692522,0.358382587,0.01000017,-0.009050653,0.736006718
9.03,160.2672814,7.504134525,0.001350185,17.95775879,0.016926101,0.360188654,0.010000451,-0.008924315,0.736227508
9.04,160.4352638,7.567615742,0.001358855,17.95766226,0.01692688,0.361994705,0.010000768,-0.00874949,0.7362963
9.05,160.6031302,7.631399993,0.001369367,17.95756839,0.01692757,0.363800732,0.010001113,-0.008626077,0.736145284
9.06,160.7708803,7.695487087,0.001380944,17.95747729,0.016928166,0.365606732,0.010001477,-0.008554099,0.736056003
9.07,160.9385136,7.759876818,0.001392341,17.95738891,0.016928665,0.367412694,0.010001742,-0.008378324,0.736240863
9.08,161.1060294,7.824568977,0.001404512,17.9573031,0.016929082,0.369218606,0.010001651,-0.008233185,0.736207144
9.09,161.2734272,7.889563364,0.001418282,17.95721994,0.016929425,0.371024467,0.010001345,-0.008139522,0.73595241
9.1,161.4407066,7.954859771,0.001431951,17.95713958,0.016929676,0.37283027,0.010000963,-0.008039052,0.736112976
9.11,161.6078671,8.020457979,0.001445557,17.95706182,0.016929846,0.374636003,0.010000621,-0.007872346,0.736197211
9.12,161.774908,8.086357776,0.001460845,17.9569866,0.016929949,0.376441664,0.010000306,-0.007757179,0.736062611
9.13,161.941829,8.152558958,0.001477248,17.95691402,0.016929983,0.378247253,0.010000019,-0.007693566,0.735915503
9.14,162.1086294,8.219061305,0.001493281,17.95684408,0.016929938,0.380052765,0.009999773,-0.007544074,0.736118289
9.15,162.2753088,8.285864593,0.00150977,17.9567766,0.016929833,0.381858192,0.009999559,-0.007407553,0.736102853
9.16,162.4418666,8.352968607,0.001527846,17.95671164,0.016929675,0.383663535,0.009999371,-0.007322615,0.735867091
9.17,162.6083023,8.420373131,0.001545934,17.95664936,0.016929451,0.385468796,0.009999216,-0.007248694,0.735971118
9.18,162.7746155,8.488077934,0.00156373,17.95658956,0.016929169,0.387273968,0.009999101,-0.007090882,0.736073702
